#Name,LogHD50,Co-solvent,SMILES,Reference
W0556,0.176,DMSO,O=C(N([H])C([H])([H])C([H])([H])O[C@]9([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[C@]8([H])[C@]([H])(O[C@@]([H])(O[C@@]6([H])C([H])([H])C([H])([H])[C@]1(/C(=C(/[H])C([H])([H])[C@]2([H])[C@]1([H])C([H])([H])C([H])([H])[C@]5([C@]2([H])C([H])([H])[C@]4([H])O[C@@]3(OC([H])([H])[C@@]([H])(C([H])([H])C3([H])[H])C([H])([H])[H])[C@]([H])([C@]45[H])C([H])([H])[H])C([H])([H])[H])C6([H])[H])C([H])([H])[H])[C@]([H])(O[C@]7([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]7([H])O[H])C([H])([H])[H])[C@@]8([H])O[H])C([H])([H])O[H])O[C@@]9([H])C([H])([H])[H])C([H])=C([H])c%10c([H])c([H])c([H])c([H])c%10[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0557,0.477,DMSO,O=C(OC([H])([H])C2=c3c(=C1C([H])=C([H])C([H])=C([H])[C@]12[H])c([H])c([H])c([H])c3[H])N([H])C([H])([H])C([H])([H])O[C@]%12([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[C@]%11([H])[C@]([H])(O[C@@]([H])(O[C@@]9([H])C([H])([H])C([H])([H])[C@]4(/C(=C(/[H])C([H])([H])[C@]5([H])[C@]4([H])C([H])([H])C([H])([H])[C@]8([C@]5([H])C([H])([H])[C@]7([H])O[C@@]6(OC([H])([H])[C@@]([H])(C([H])([H])C6([H])[H])C([H])([H])[H])[C@]([H])([C@]78[H])C([H])([H])[H])C([H])([H])[H])C9([H])[H])C([H])([H])[H])[C@]([H])(O[C@]%10([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]%10([H])O[H])C([H])([H])[H])[C@@]%11([H])O[H])C([H])([H])O[H])O[C@@]%12([H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0558,0.114,DMSO,O=[S](=O)(c1c2c(c([H])c([H])c1[H])c(c([H])c([H])c2[H])N(C([H])([H])[H])C([H])([H])[H])N([H])C([H])([H])C([H])([H])O[C@]%11([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[C@]%10([H])[C@]([H])(O[C@@]([H])(O[C@@]8([H])C([H])([H])C([H])([H])[C@]3(/C(=C(/[H])C([H])([H])[C@]4([H])[C@]3([H])C([H])([H])C([H])([H])[C@]7([C@]4([H])C([H])([H])[C@]6([H])O[C@@]5(OC([H])([H])[C@@]([H])(C([H])([H])C5([H])[H])C([H])([H])[H])[C@]([H])([C@]67[H])C([H])([H])[H])C([H])([H])[H])C8([H])[H])C([H])([H])[H])[C@]([H])(O[C@]9([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]9([H])O[H])C([H])([H])[H])[C@@]%10([H])O[H])C([H])([H])O[H])O[C@@]%11([H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0559,0.431,DMSO,O=C(OC([H])([H])[C@]9([H])O[C@@]([H])(O[C@]8([H])[C@]([H])(O[C@@]([H])(O[C@@]6([H])C([H])([H])C([H])([H])[C@]1(/C(=C(/[H])C([H])([H])[C@]2([H])[C@]1([H])C([H])([H])C([H])([H])[C@]5([C@]2([H])C([H])([H])[C@]4([H])O[C@@]3(OC([H])([H])[C@@]([H])(C([H])([H])C3([H])[H])C([H])([H])[H])[C@]([H])([C@]45[H])C([H])([H])[H])C([H])([H])[H])C6([H])[H])C([H])([H])[H])[C@]([H])(O[C@]7([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]7([H])O[H])C([H])([H])[H])[C@@]8([H])O[H])C([H])([H])O[H])[C@@]([H])(O[H])[C@]9([H])OC(=O)C([H])([H])[H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0560,1.335,DMSO,[H]C4([H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])O[H])C([H])([H])C3=C([H])C([H])([H])[C@]5([H])[C@@]([H])([C@]3(C4([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]8([C@]5([H])C([H])([H])[C@]7([H])O[C@@]6(OC([H])([H])[C@@]([H])(C([H])([H])C6([H])[H])C([H])([H])[H])[C@]([H])([C@]78[H])C([H])([H])[H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0561,1.436,DMSO,[H]C4([H])[C@]([H])(O[C@]2([H])O[C@@]([H])([C@@]([H])(O[C@@]1([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])[H])[C@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])O[H])C([H])([H])C3=C([H])C([H])([H])[C@]5([H])[C@@]([H])([C@]3(C4([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]8([C@]5([H])C([H])([H])[C@]7([H])O[C@@]6(OC([H])([H])[C@@]([H])(C([H])([H])C6([H])[H])C([H])([H])[H])[C@]([H])([C@]78[H])C([H])([H])[H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0562,1.467,DMSO,O=C(O[C@]8([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[C@]7([H])[C@]([H])(O[C@@]([H])(O[C@@]6([H])C([H])([H])C([H])([H])[C@]1(/C(=C(/[H])C([H])([H])[C@]2([H])[C@]1([H])C([H])([H])C([H])([H])[C@]5([C@]2([H])C([H])([H])[C@]4([H])O[C@@]3(OC([H])([H])[C@@]([H])(C([H])([H])C3([H])[H])C([H])([H])[H])[C@]([H])([C@]45[H])C([H])([H])[H])C([H])([H])[H])C6([H])[H])C([H])([H])[H])[C@]([H])(O[H])[C@@]7([H])O[H])C([H])([H])O[H])O[C@@]8([H])C([H])([H])[H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0563,1.456,DMSO,[H]C4([H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3=C([H])C([H])([H])[C@]5([H])[C@@]([H])([C@]3(C4([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]8([C@]5([H])C([H])([H])[C@]7([H])O[C@@]6(OC([H])([H])[C@@]([H])(C([H])([H])C6([H])[H])C([H])([H])[H])[C@]([H])([C@]78[H])C([H])([H])[H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0564,0.505,DMSO,O=C(O[C@]9([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]8([H])[C@]([H])(O[C@@]([H])(O[C@@]6([H])C([H])([H])C([H])([H])[C@]1(/C(=C(/[H])C([H])([H])[C@]2([H])[C@]1([H])C([H])([H])C([H])([H])[C@]5([C@]2([H])C([H])([H])[C@]4([H])O[C@@]3(OC([H])([H])[C@@]([H])(C([H])([H])C3([H])[H])C([H])([H])[H])[C@]([H])([C@]45[H])C([H])([H])[H])C([H])([H])[H])C6([H])[H])C([H])([H])[H])[C@]([H])(O[C@]7([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]7([H])O[H])C([H])([H])[H])[C@@]8([H])O[H])C([H])([H])O[H])O[C@@]9([H])C([H])([H])[H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0565,0.447,DMSO,O=C(O[C@]9([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]8([H])[C@]([H])(O[C@@]([H])(O[C@@]6([H])C([H])([H])C([H])([H])[C@]1(/C(=C(/[H])C([H])([H])[C@]2([H])[C@]1([H])C([H])([H])C([H])([H])[C@]5([C@]2([H])C([H])([H])[C@]4([H])O[C@@]3(OC([H])([H])[C@@]([H])(C([H])([H])C3([H])[H])C([H])([H])[H])[C@]([H])([C@]45[H])C([H])([H])[H])C([H])([H])[H])C6([H])[H])C([H])([H])[H])[C@]([H])(O[C@]7([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]7([H])O[H])C([H])([H])[H])[C@@]8([H])O[H])C([H])([H])O[H])O[C@@]9([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0566,0.342,DMSO,O=C(O[C@]9([H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[C@]8([H])[C@]([H])(O[C@@]([H])(O[C@@]6([H])C([H])([H])C([H])([H])[C@]1(/C(=C(/[H])C([H])([H])[C@]2([H])[C@]1([H])C([H])([H])C([H])([H])[C@]5([C@]2([H])C([H])([H])[C@]4([H])O[C@@]3(OC([H])([H])[C@@]([H])(C([H])([H])C3([H])[H])C([H])([H])[H])[C@]([H])([C@]45[H])C([H])([H])[H])C([H])([H])[H])C6([H])[H])C([H])([H])[H])[C@]([H])(O[C@]7([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]7([H])O[H])C([H])([H])[H])[C@@]8([H])O[H])C([H])([H])O[H])O[C@@]9([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0567,0.833,DMSO,[H]C5([H])[C@]([H])(O[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])O[H])C([H])([H])C4=C([H])C([H])([H])[C@]6([H])[C@@]([H])([C@]4(C5([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]9([C@]6([H])C([H])([H])[C@]8([H])O[C@@]7(OC([H])([H])[C@@]([H])(C([H])([H])C7([H])[H])C([H])([H])[H])[C@]([H])([C@]89[H])C([H])([H])[H])C([H])([H])[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0568,0.591,DMSO,[H][C@]1(O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])[H])O[C@@]9([H])[C@]([H])(O[C@@]7([H])C([H])([H])C([H])([H])[C@]2(/C(=C(/[H])C([H])([H])[C@]3([H])[C@]2([H])C([H])([H])C([H])([H])[C@]6([C@]3([H])C([H])([H])[C@]5([H])O[C@@]4(OC([H])([H])[C@@]([H])(C([H])([H])C4([H])[H])C([H])([H])[H])[C@]([H])([C@]56[H])C([H])([H])[H])C([H])([H])[H])C7([H])[H])C([H])([H])[H])O[C@@]([H])([C@@]([H])(O[C@]8([H])O[C@]([H])([C@@]([H])(O[H])[C@]8([H])O[H])C([H])([H])O[H])[C@]9([H])O[H])C([H])([H])O[H],"Exploration of the correlation between the structure, hemolytic activity, and cytotoxicity of steroid saponins, Wang Y, Zhang Y, Zhu Z, Zhu S, Li Y, Li M, Yu B., Bioorg Med Chem. 2007 Apr 1;15(7):2528-2532."
W0569,1.204,,O=C(O[H])[C@@]56C([H])([H])C([H])([H])[C@@]4(/C(=C(/[H])C([H])([H])[C@]3([H])[C@@]2([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])C([H])([H])C2([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]34C([H])([H])[H])C([H])([H])[H])[C@@]5([H])C([H])([H])C(C([H])([H])C6([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0570,1.079,,O=C(O[H])[C@@]56C([H])([H])C([H])([H])[C@@]4(/C(=C(/[H])C([H])([H])[C@]3([H])[C@@]2([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])C2([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]34C([H])([H])[H])C([H])([H])[H])[C@@]5([H])C([H])([H])C(C([H])([H])C6([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0571,1.0,,O=C(O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0572,0.301,,O=C(O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])(C([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0573,1.342,,O=C(O[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0574,0.23,,O=C(O[H])[C@@]78C([H])([H])C([H])([H])[C@@]6(/C(=C(/[H])C([H])([H])[C@]5([H])[C@@]4([C@@]([H])(C([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[C@]1([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])O[H])[C@]([H])(O[H])[C@@]2([H])O[C@]3([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])C4([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]56C([H])([H])[H])C([H])([H])[H])[C@@]7([H])C([H])([H])C(C([H])([H])C8([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0575,1.929,,O=C(O[C@]1([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[C@]5([C@@]4(C([H])([H])C([H])([H])[C@]3([H])C([C@@]([H])(O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([C@@]4([H])C([H])([H])C([H])([H])[C@@]5([H])[C@@]6([H])[C@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C7([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0576,1.892,,O=C(O[H])[C@@]67C([H])([H])C([H])([H])[C@]5([C@@]4(C([H])([H])C([H])([H])[C@]3([H])C([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([C@@]4([H])C([H])([H])C([H])([H])[C@@]5([H])[C@@]6([H])[C@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C7([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0577,1.973,,[H]C8([H])[C@@]([H])(O[C@@]7([H])C([H])([H])O[C@@]([H])(O[C@@]1([H])C([H])([H])C([H])([H])[C@]2([C@@]([H])(C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3([C@]2([H])C([H])([H])C([H])([H])[C@]4([H])[C@@]3(C([H])([H])[H])C([H])([H])C([H])([H])[C@]5(C(=O)O[H])[C@]4([H])[C@]([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])C5([H])[H])C([H])([H])[H])C([H])([H])[H])[C@]([H])(O[C@]6([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]6([H])O[H])C([H])([H])[H])[C@@]7([H])O[H])O[C@]([H])([C@]([H])(O[H])[C@@]8([H])O[H])C([H])([H])O[H],"Haemolytic activity, cytotoxicity and membrane cell permeabilization of semi-synthetic and natural lupane- and oleanane-type saponins, Gauthier C, Legault J, Girard-Lalancette K, Mshvildadze V, Pichette A., Bioorg Med Chem. 2009 Mar 1;17(5):2002-2008."
W0578,1.146,DMSO,O=C(O[H])[C@@]56C([H])([H])C([H])([H])[C@@]4(/C(=C(/[H])C([H])([H])[C@]3([H])[C@@]2([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])C2([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]34C([H])([H])[H])C([H])([H])[H])[C@@]5([H])C([H])([H])C(C([H])([H])C6([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Structure-activity relationships of some hederagenin diglycosides: haemolysis, cytotoxicity and apoptosis induction, Chwalek M, Lalun N, Bobichon H, Pl?? K, Voutquenne-Nazabadioko L., Biochim Biophys Acta. 2006 Sep;1760(9):1418-1427."
W0579,1.041,DMSO,O=C(OC([H])([H])[H])[C@@]56C([H])([H])C([H])([H])[C@@]4(/C(=C(/[H])C([H])([H])[C@]3([H])[C@@]2([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])C2([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]34C([H])([H])[H])C([H])([H])[H])[C@@]5([H])C([H])([H])C(C([H])([H])C6([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Structure-activity relationships of some hederagenin diglycosides: haemolysis, cytotoxicity and apoptosis induction, Chwalek M, Lalun N, Bobichon H, Pl?? K, Voutquenne-Nazabadioko L., Biochim Biophys Acta. 2006 Sep;1760(9):1418-1427."
W0580,1.053,DMSO,O=C(O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Structure-activity relationships of some hederagenin diglycosides: haemolysis, cytotoxicity and apoptosis induction, Chwalek M, Lalun N, Bobichon H, Pl?? K, Voutquenne-Nazabadioko L., Biochim Biophys Acta. 2006 Sep;1760(9):1418-1427."
W0581,0.833,DMSO,O=C(OC([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@]([H])([C@]([C@@]([H])(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Structure-activity relationships of some hederagenin diglycosides: haemolysis, cytotoxicity and apoptosis induction, Chwalek M, Lalun N, Bobichon H, Pl?? K, Voutquenne-Nazabadioko L., Biochim Biophys Acta. 2006 Sep;1760(9):1418-1427."
W0582,1.312,DMSO,O=C(O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])[H])[C@@]2([H])O[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Structure-activity relationships of some hederagenin diglycosides: haemolysis, cytotoxicity and apoptosis induction, Chwalek M, Lalun N, Bobichon H, Pl?? K, Voutquenne-Nazabadioko L., Biochim Biophys Acta. 2006 Sep;1760(9):1418-1427."
W0583,1.263,DMSO,O=C(OC([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C(/[H])C([H])([H])[C@]4([H])[C@@]3([C@@]([H])([C@]([C@@]([H])(O[C@]2([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[C@]1([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[H])C([H])([H])[H])[C@@]2([H])O[H])C([H])([H])C3([H])[H])(C([H])([H])[H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@@]45C([H])([H])[H])C([H])([H])[H])[C@@]6([H])C([H])([H])C(C([H])([H])C7([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Structure-activity relationships of some hederagenin diglycosides: haemolysis, cytotoxicity and apoptosis induction, Chwalek M, Lalun N, Bobichon H, Pl?? K, Voutquenne-Nazabadioko L., Biochim Biophys Acta. 2006 Sep;1760(9):1418-1427."
